TradeId,Expiry,CP,2weeks2Mat,Strike,LocalCap,Book,Notional,PresentValueT0,assetId,deltaT0,gammaT0,vegaT0,PresentValueT1,deltaT1,gammaT1,vegaT1,dPx,ddelta,dgamma,dvega
795920,2024-01-03,ZTES,73,71.95,9.2,AXALIAB,10000000,755079.6013,EFA.P,"62,400 ",-3705.47,-56311.38,736724.41,63133.82,-2584.24,-59038.12,0.001835519,-7.34018E-05,-0.000112122,0.000272674
798614,2023-01-18,ZTES,48,73.72,8.6,AXALIAB,10000000,860237.3294,EFA.P,"62,522 ",-3517.82,-53841.50,843667.71,63466.78,-4247.14,-52210.36,0.001656962,-9.44283E-05,7.29326E-05,-0.000163114
798616,2024-01-17,ZTES,74,73.72,9.3,AXALIAB,10000000,917756.0916,EFA.P,"64,673 ",-4792.80,-61868.78,927525.85,65868.74,-5051.60,-76934.12,-0.000976976,-0.000119556,2.58804E-05,0.001506534
802036,2023-02-01,ZTES,49,74.05,9,AXALIAB,10000000,1097896.09,EFA.P,"60,191 ",-2900.03,-58040.42,1093392.71,59410.75,-3511.12,-56861.98,0.000450338,7.80709E-05,6.11086E-05,-0.000117844
802038,2024-01-31,ZTES,75,74.05,9.3,AXALIAB,10000000,1092929.232,EFA.P,"60,619 ",-5014.31,-80757.38,1103087.25,60641.60,-5284.44,-77304.95,-0.001015802,-2.23611E-06,2.70127E-05,-0.000345243
807142,2023-02-15,ZTES,50,71.1,11,AXALIAB,10000000,1896521.283,EFA.P,"81,855 ",-4045.89,-49370.87,1884964.89,82116.36,-2952.88,-48487.12,0.00115564,-2.6118E-05,-0.000109301,-8.83743E-05
807144,2024-02-14,ZTES,76,71.1,11.1,AXALIAB,10000000,1887961.57,EFA.P,"81,725 ",-3000.10,-71022.83,1874094.96,81396.48,-4221.12,-67623.87,0.001386661,3.28456E-05,0.000122103,-0.000339896
811093,2023-03-01,ZTES,51,69.09,10.1,AXALIAB,10000000,1003620.017,EFA.P,"68,761 ",-3061.87,-51084.96,993935.27,68060.45,-3547.77,-49745.06,0.000968474,7.00586E-05,4.85899E-05,-0.00013399
811094,2024-03-06,ZTES,78,69.09,11.1,AXALIAB,10000000,1138440.677,EFA.P,"72,432 ",-3655.92,-67973.18,1120697.73,71557.16,-3706.38,-70123.19,0.001774295,8.75137E-05,5.04551E-06,0.000215
813604,2023-03-15,ZTES,52,70.52,10,AXALIAB,10000000,-1105804.04,EFA.P,0 ,0.00,-41510.06,-1121291.44,0.04,0.41,-40648.80,0.00154874,-3.92979E-09,-4.1182E-08,-8.61254E-05
813606,2024-03-20,ZTES,79,70.52,10.5,AXALIAB,10000000,-1052441.65,EFA.P,0 ,3.02,-56283.28,-1070116.79,-6.15,-79.48,-49244.46,0.001767514,6.45033E-07,8.25059E-06,-0.000703882
818017,2023-04-05,ZTES,54,69.86,10,AXALIAB,10000000,-495552.7963,EFA.P,13 ,0.00,-42158.72,-529454.54,-0.01,-0.01,-41797.85,0.003390174,1.3114E-06,1.09819E-09,-3.60868E-05
818019,2024-04-03,ZTES,80,69.86,10.5,AXALIAB,10000000,-440403.7416,EFA.P,13 ,-193.05,-54049.69,-489720.74,-2.54,-1.25,-51443.90,0.0049317,1.56676E-06,-1.91797E-05,-0.000260579
820801,2023-04-19,ZTES,55,71.32,9.5,AXALIAB,10000000,-101544.9317,EFA.P,"1,184 ",11962.21,-42188.90,-114543.88,299.27,600.40,-40339.47,0.001299895,8.85111E-05,0.001136181,-0.000184944
820803,2024-04-17,ZTES,81,71.32,10.5,AXALIAB,10000000,28667.67833,EFA.P,"1,665 ",12090.80,-39613.01,14797.50,374.51,1306.61,-59344.48,0.001387018,0.000129076,0.001078419,0.001973147
823969,2023-05-03,ZTES,56,70.68,9.6,AXALIAB,10000000,39928.7532,EFA.P,984 ,-4113.37,-24602.03,53384.72,1390.81,-1464.15,-46079.11,-0.001345596,-4.07198E-05,-0.000264923,0.002147708
823971,2024-05-01,ZTES,82,70.68,10.5,AXALIAB,10000000,158833.1409,EFA.P,"3,078 ",32517.27,-8369.65,176532.26,1679.28,-696.23,-41418.15,-0.001769912,0.000139851,0.003321351,0.00330485
826791,2023-05-17,ZTES,57,71.59,9.5,AXALIAB,10000000,714015.8585,EFA.P,"3,584 ",-558.19,-57919.26,714959.83,4092.48,-3479.72,-77103.78,-9.4397E-05,-5.08929E-05,0.000292153,0.001918452
826793,2024-05-15,ZTES,83,71.59,10.5,AXALIAB,10000000,870670.4251,EFA.P,"4,129 ",-461.24,-58385.50,833895.05,3902.21,-4825.77,-99601.63,0.003677538,2.27107E-05,0.000436453,0.004121613
832167,2023-05-31,ZTES,58,70.33,9.7,AXALIAB,10000000,711343.2023,EFA.P,"11,739 ",-1580.05,-39254.52,757459.34,11699.90,-2585.70,-52603.62,-0.004611613,3.91758E-06,0.000100565,0.001334909
832169,2024-06-05,ZTES,84,70.33,10.5,AXALIAB,10000000,856886.5816,EFA.P,"13,472 ",-1680.13,-70415.32,862361.33,13968.73,-1246.17,-76543.21,-0.000547475,-4.972E-05,-4.33961E-05,0.000612789
834980,2023-06-14,ZTES,59,67.09,9.3,AXALIAB,10000000,684032.4054,EFA.P,"9,431 ",-903.35,-62795.76,719985.95,10771.88,-1456.70,-54860.14,-0.003595355,-0.00013408,5.53351E-05,-0.000793562
834982,2024-06-19,ZTES,85,67.09,10.5,AXALIAB,10000000,835882.7834,EFA.P,"11,542 ",84.53,-28785.99,880701.42,12370.06,-460.60,-105601.08,-0.004481864,-8.28507E-05,5.45132E-05,0.00768151
839450,2023-07-05,ZTES,60,67.22,10,AXALIAB,10000000,782955.6561,EFA.P,"11,020 ",-1408.29,-55242.89,800650.69,11108.41,-700.45,-53475.10,-0.001769503,-8.84291E-06,-7.07841E-05,-0.000176779
839452,2024-07-02,ZTES,86,67.22,10.5,AXALIAB,10000000,852476.1382,EFA.P,"12,299 ",9508.96,-60375.74,848946.54,11530.69,-1933.99,-60986.54,0.00035296,7.67813E-05,0.001144295,6.10806E-05
841686,2023-07-19,ZTES,61,67.75,9.4,AXALIAB,10000000,674508.7347,EFA.P,"15,695 ",-935.30,-64601.16,666729.44,15880.13,-1990.48,-60606.13,0.000777929,-1.84949E-05,0.000105517,-0.000399503
841688,2024-07-17,ZTES,87,67.75,10.5,AXALIAB,10000000,822974.1255,EFA.P,"17,532 ",-2448.75,-72877.31,803180.85,17263.90,-4402.63,-46652.04,0.001979327,2.67924E-05,0.000195389,-0.002622527
843557,2023-08-02,ZTES,62,68.08,9.6,AXALIAB,10000000,667239.8812,EFA.P,"17,046 ",-1903.85,-63170.77,600913.20,17851.46,-2164.75,-28403.49,0.006632669,-8.05336E-05,2.60902E-05,-0.003476728
843559,2024-07-31,ZTES,88,68.08,10.5,AXALIAB,10000000,777250.4371,EFA.P,"18,997 ",3389.87,-47753.79,727027.11,19619.70,-2351.21,-15086.52,0.005022333,-6.22709E-05,0.000574108,-0.003266727
846087,2024-08-14,ZTES,89,65.99,10.5,AXALIAB,10000000,1359563.608,EFA.P,"23,526 ",1347.56,-49896.28,1318122.12,23459.87,-2693.85,-47335.56,0.004144149,6.6539E-06,0.000404141,-0.000256071
846089,2023-08-16,ZTES,63,65.99,9.6,AXALIAB,10000000,1250872.835,EFA.P,"21,607 ",-2447.78,-65537.78,1189079.62,21396.02,-2708.23,-22552.08,0.006179322,2.10741E-05,2.6046E-05,-0.00429857
849956,2023-09-06,ZTES,65,65.96,9.3,AXALIAB,10000000,781955.9753,EFA.P,"24,272 ",2980.78,10873.44,800741.46,23625.15,70.18,-35355.10,-0.001878548,6.4722E-05,0.00029106,0.004622854
849958,2024-09-04,ZTES,91,65.96,10.5,AXALIAB,10000000,956381.1201,EFA.P,"26,998 ",-1160.79,-20669.07,962876.12,26055.55,-2786.54,-53077.74,-0.0006495,9.4212E-05,0.000162576,0.003240867
853137,2023-09-20,ZTES,66,68.6,9.1,AXALIAB,10000000,476129.9821,EFA.P,"21,661 ",-4165.40,-47726.18,473082.92,21395.01,-2513.84,-13611.61,0.000304706,2.66397E-05,-0.000165156,-0.003411457
853139,2024-09-18,ZTES,92,68.6,10.5,AXALIAB,10000000,663179.3556,EFA.P,"25,210 ",-4559.49,-47313.52,657283.54,24951.07,-2697.43,-1015.01,0.000589582,2.58575E-05,-0.000186205,-0.004629851
855803,2023-10-04,ZTES,67,66.81,9.4,AXALIAB,10000000,617272.4359,EFA.P,"18,655 ",-1581.34,-75429.34,579158.26,19498.44,-1746.74,-26654.40,0.003811418,-8.43316E-05,1.65398E-05,-0.004877494
855841,2024-10-02,ZTES,93,66.81,10.5,AXALIAB,10000000,768284.0582,EFA.P,"20,432 ",-2779.84,-82674.24,735352.63,21467.87,-2012.48,-50597.50,0.003293143,-0.000103602,-7.6736E-05,-0.003207674
860681,2023-10-18,ZTES,68,63.38,9.6,AXALIAB,10000000,997067.2376,EFA.P,"23,734 ",-1203.86,-76737.89,941808.83,23766.26,3610.24,-1242.50,0.005525841,-3.18739E-06,-0.000481409,-0.007549539
860683,2024-10-16,ZTES,94,63.38,10.5,AXALIAB,10000000,1113499.651,EFA.P,"26,779 ",9636.89,-77455.65,1083822.01,25815.40,4080.53,-45342.22,0.002967764,9.63554E-05,0.000555637,-0.003211343
864335,2023-11-01,ZTES,69,63.26,10.1,AXALIAB,10000000,1347571.233,EFA.P,"25,083 ",-1343.82,-22025.95,1359956.81,24787.14,-2721.72,-3162.58,-0.001238557,2.96259E-05,0.00013779,-0.001886337
864337,2024-11-06,ZTES,95,63.26,10.5,AXALIAB,10000000,1455873.637,EFA.P,"25,458 ",-2796.78,-67665.83,1474900.33,25052.73,-4802.45,-85213.49,-0.001902669,4.05346E-05,0.000200567,0.001754767
867206,2023-11-15,ZTES,70,62.89,10.2,AXALIAB,10000000,1535239.917,EFA.P,"45,579 ",-5066.70,-76805.28,1535239.56,45232.63,-5681.82,-77009.66,3.6E-08,3.46596E-05,6.15122E-05,2.04372E-05
867208,2024-11-20,ZTES,96,62.89,11.5,AXALIAB,10000000,1681956.965,EFA.P,"50,461 ",-9991.26,-85919.58,1688147.70,49626.21,-6033.84,-91917.79,-0.000619073,8.34439E-05,-0.000395742,0.000599821
871859,2023-12-06,ZTES,71,61.37,10.4,AXALIAB,10000000,1956142.877,EFA.P,"60,050 ",-5944.57,-77207.69,1966445.52,60825.07,-7262.05,-80292.15,-0.001030264,-7.74773E-05,0.000131749,0.000308446
871861,2024-12-04,ZTES,97,61.37,11.5,AXALIAB,10000000,2171442.063,EFA.P,"66,497 ",-6437.44,-90084.62,2201180.01,68292.37,-5304.04,-92530.27,-0.002973795,-0.00017954,-0.000113339,0.000244565
875891,2023-12-20,ZTES,72,58.58,11.3,AXALIAB,10000000,2022594.064,EFA.P,"70,076 ",-6543.66,-73305.08,2028789.57,71337.50,-5352.97,-75402.15,-0.00061955,-0.000126166,-0.000119069,0.000209707
875893,2024-12-18,ZTES,98,58.58,11.5,AXALIAB,10000000,2103855.177,EFA.P,"71,000 ",-7518.93,-91080.81,2127174.07,72410.96,-5011.43,-93466.74,-0.002331889,-0.000141129,-0.00025075,0.000238593
878510,2024-01-03,ZTES,73,58.13,10.7,AXALIAB,10000000,2056724.307,EFA.P,"79,061 ",-3848.32,-72380.19,2032625.76,78380.57,-3487.21,-74617.97,0.002409854,6.8053E-05,-3.61118E-05,0.000223777
878512,2024-12-31,ZTES,99,58.13,12,AXALIAB,10000000,2341318.257,EFA.P,"86,697 ",-3280.44,-85714.30,2329468.30,85766.41,-4087.50,-86796.66,0.001184996,9.30217E-05,8.07063E-05,0.000108236
881955,2024-01-17,ZTES,74,61.46,9.4,AXALIAB,10000000,1763974.976,EFA.P,"72,870 ",-4789.22,-78563.10,1740271.78,71170.37,-3589.58,-76498.07,0.00237032,0.000169921,-0.000119963,-0.000206503
881957,2025-01-15,ZTES,100,61.46,12,AXALIAB,10000000,2281508.431,EFA.P,"88,737 ",-3959.25,-90556.30,2275473.67,86654.95,-2735.99,-83564.93,0.000603477,0.000208179,-0.000122326,-0.000699137
885223,2024-01-31,ZTES,75,62.22,8.8,AXALIAB,10000000,1567791.182,EFA.P,"62,155 ",-3990.93,-78071.04,1568067.11,59864.43,-4672.53,-85199.64,-2.75931E-05,0.00022908,6.81605E-05,0.000712859
885226,2025-02-05,ZTES,102,62.22,11.5,AXALIAB,10000000,2124475.549,EFA.P,"77,469 ",-5629.74,-90127.45,2113612.49,76614.22,-5613.65,-94671.93,0.001086306,8.54995E-05,-1.6094E-06,0.000454448
887688,2024-02-14,ZTES,76,63.91,8.8,AXALIAB,10000000,1526890.177,EFA.P,"69,416 ",-1986.03,-63166.17,1511221.29,68966.88,-3901.00,-77482.85,0.001566889,4.49182E-05,0.000191497,0.001431668
887690,2025-02-19,ZTES,103,63.91,11,AXALIAB,10000000,1937744.262,EFA.P,"80,412 ",-2004.15,-88596.39,1918205.37,79899.80,-3853.40,-87386.58,0.001953889,5.1209E-05,0.000184924,-0.000120981
890616,2024-03-06,ZTES,78,63.46,9,AXALIAB,10000000,957320.7478,EFA.P,"60,101 ",-4564.30,-68023.57,942880.91,59026.93,-4894.71,-77837.91,0.001443984,0.000107398,3.30416E-05,0.000981434
890618,2025-03-05,ZTES,104,63.46,11,AXALIAB,10000000,1349485.739,EFA.P,"71,155 ",-3314.12,-88683.13,1343297.87,70437.27,-4227.03,-84016.82,0.000618787,7.18065E-05,9.12903E-05,-0.000466631
894015,2024-03-20,ZTES,79,65.57,9.3,AXALIAB,10000000,-1228153.615,EFA.P,22 ,734.96,-61218.46,-1230203.26,0.00,257.63,-58687.48,0.000204965,2.15233E-06,4.77328E-05,-0.000253099
894017,2025-03-19,ZTES,105,65.57,11.5,AXALIAB,10000000,-844816.769,EFA.P,3 ,-155.78,-61628.50,-893732.37,5.95,-243.23,-66248.42,0.00489156,-2.78032E-07,8.74563E-06,0.000461992
897352,2024-04-03,ZTES,80,66.08,9.3,AXALIAB,10000000,-621009.5771,EFA.P,0 ,-39.84,-58104.62,-614449.19,0.17,6.30,-56915.82,-0.000656039,-1.66361E-08,-4.61452E-06,-0.00011888
897356,2025-04-02,ZTES,106,66.08,11.5,AXALIAB,10000000,-246003.8155,EFA.P,(119),-458.11,-75921.63,-262854.85,36.55,-24.91,-66243.39,0.001685103,-1.55816E-05,-4.33202E-05,-0.000967823
900433,2024-04-17,ZTES,81,66.67,8.7,AXALIAB,10000000,-234839.6547,EFA.P,989 ,17267.21,-53757.02,-234258.32,160.79,-28.96,-71052.19,-5.81337E-05,8.28109E-05,0.001729616,0.001729517
900436,2025-04-16,ZTES,107,66.67,11.5,AXALIAB,10000000,273679.0168,EFA.P,279 ,-2003.57,-114660.90,245784.42,274.77,11.38,-82947.75,0.00278946,4.48251E-07,-0.000201495,-0.003171316
904328,2024-05-01,ZTES,82,66.28,9.2,AXALIAB,10000000,-45163.36806,EFA.P,"2,692 ",13931.85,192.63,3529.63,1221.74,4335.47,-73231.34,-0.0048693,0.000147049,0.000959638,0.007342398
904330,2025-04-30,ZTES,108,66.28,11.5,AXALIAB,10000000,411561.5121,EFA.P,"1,598 ",3950.62,-31292.08,410085.36,2226.55,2530.36,-30770.37,0.000147615,-6.2881E-05,0.000142025,-5.21709E-05
907484,2024-05-15,ZTES,83,65.2,9.3,AXALIAB,10000000,593790.5284,EFA.P,"3,611 ",-288.69,-72129.18,675441.08,3233.97,-23563.09,-173320.49,-0.008165055,3.76984E-05,0.002327441,0.010119131
907486,2025-05-14,ZTES,109,65.2,11.5,AXALIAB,10000000,1028394.74,EFA.P,"5,375 ",-6196.06,-116985.13,980045.46,5154.67,-4133.37,-61739.74,0.004834928,2.20119E-05,-0.000206269,-0.005524539
912597,2024-06-05,ZTES,84,64.74,8.6,AXALIAB,10000000,561172.5513,EFA.P,"10,128 ",-993.24,-85626.17,562338.33,10670.57,-1144.75,-78048.59,-0.000116577,-5.42717E-05,1.5151E-05,-0.000757758
912599,2025-06-04,ZTES,110,64.74,11.5,AXALIAB,10000000,1042296.251,EFA.P,"14,859 ",-5981.41,-87801.05,1070640.88,14930.60,-2963.45,-74957.75,-0.002834463,-7.1494E-06,-0.000301796,-0.00128433
916439,2024-06-19,ZTES,85,65.65,8.3,AXALIAB,10000000,498450.0828,EFA.P,"7,898 ",-2617.70,-58743.35,536815.90,9279.23,-2255.19,-109269.88,-0.003836582,-0.000138125,-3.62514E-05,0.005052653
916444,2025-06-18,ZTES,111,65.65,11.5,AXALIAB,10000000,1069301.2,EFA.P,"12,844 ",-1490.74,-104222.28,1103340.94,14056.31,-17062.23,-96182.29,-0.003403974,-0.000121191,0.001557149,-0.000803999
919587,2024-07-02,ZTES,86,66.68,7.9,AXALIAB,10000000,441863.5729,EFA.P,"8,321 ",-146.60,-72023.00,453616.75,8584.51,-6128.24,-88571.76,-0.001175318,-2.63484E-05,0.000598164,0.001654876
919590,2025-07-02,ZTES,112,66.68,11.2,AXALIAB,10000000,1024336.722,EFA.P,"12,309 ",-4355.80,-71940.88,1017944.02,12058.46,-12276.61,-90949.27,0.00063927,2.50552E-05,0.000792082,0.001900838
923254,2024-07-17,ZTES,87,65.7,8.9,AXALIAB,10000000,555101.184,EFA.P,"14,406 ",-20660.05,-76002.56,548188.00,14660.20,3123.48,-46024.88,0.000691318,-2.54289E-05,-0.002378353,-0.002997768
923256,2025-07-16,ZTES,113,65.7,11,AXALIAB,10000000,961596.0652,EFA.P,"18,788 ",-2793.59,-83609.88,953356.01,18288.10,-2830.28,-96681.55,0.000824006,4.99402E-05,3.66853E-06,0.001307168
926129,2024-07-31,ZTES,88,64.27,8.8,AXALIAB,10000000,538556.4817,EFA.P,"15,335 ",-2825.87,-81792.11,474548.41,15159.24,-1727.28,-46686.57,0.006400807,1.75512E-05,-0.00010986,-0.003510554
926131,2025-08-06,ZTES,115,64.27,11,AXALIAB,10000000,946196.9925,EFA.P,"20,957 ",64841.08,-109369.08,924490.72,19369.42,-4610.65,-89617.81,0.002170627,0.00015873,0.006945173,-0.001975126
929892,2024-08-14,ZTES,89,61.51,9.2,AXALIAB,10000000,1125457.398,EFA.P,"20,230 ",-2749.59,-63549.71,1121516.14,20372.09,-6170.26,-82345.18,0.000394125,-1.42099E-05,0.000342067,0.001879546
929894,2025-08-20,ZTES,116,61.51,11,AXALIAB,10000000,1468684.522,EFA.P,"25,678 ",8643.56,-97722.78,1500920.23,20651.73,-45493.24,-120511.42,-0.003223571,0.000502659,0.00541368,0.002278864
935205,2024-09-04,ZTES,91,64.32,7.5,AXALIAB,10000000,482748.01,EFA.P,"19,622 ",-524.71,-45721.89,467493.10,18697.76,-5763.57,-67015.29,0.001525491,9.24405E-05,0.000523886,0.002129339
935215,2025-09-03,ZTES,117,64.32,11,AXALIAB,10000000,1065143.762,EFA.P,"28,197 ",-1519.23,-95870.51,1087509.90,27562.27,-13640.92,-91213.69,-0.002236614,6.35057E-05,0.001212169,-0.000465682
938874,2024-09-18,ZTES,92,65.71,8.3,AXALIAB,10000000,350457.4175,EFA.P,"20,463 ",-3314.22,-72892.93,267813.33,19592.13,-6208.60,11596.49,0.008264409,8.71139E-05,0.000289438,-0.008448942
938876,2025-09-17,ZTES,118,65.71,11,AXALIAB,10000000,810069.8543,EFA.P,"26,737 ",-2169.01,-116619.92,814105.40,25394.70,-2216.53,-54549.63,-0.000403554,0.000134225,4.75202E-06,-0.006207029
943071,2024-10-02,ZTES,93,63.67,8.7,AXALIAB,10000000,449647.6503,EFA.P,"16,662 ",-1321.02,-55700.78,393437.33,17408.43,-2209.03,-67538.13,0.005621032,-7.46397E-05,8.88012E-05,0.001183735
943073,2025-10-01,ZTES,119,63.67,11,AXALIAB,10000000,840649.2522,EFA.P,"20,449 ",-5948.12,-90229.22,831200.37,21390.66,-4681.26,-100070.43,0.000944888,-9.41684E-05,-0.000126686,0.000984121
946999,2025-10-15,ZTES,120,66.3,11,AXALIAB,10000000,801608.9199,EFA.P,"25,708 ",-3390.17,-91731.98,800032.98,24957.16,-1474.36,-21774.23,0.000157594,7.51327E-05,-0.000191581,-0.006995775
947001,2024-10-16,ZTES,94,66.3,8,AXALIAB,10000000,288168.3955,EFA.P,"18,626 ",-1928.49,-82343.31,281427.46,18355.98,-7054.92,-86775.20,0.000674093,2.69901E-05,0.000512643,0.000443189
953287,2024-11-06,ZTES,95,68.42,7.6,AXALIAB,10000000,198797.7972,EFA.P,"18,610 ",-16537.45,-102884.59,230571.16,18273.07,-2420.96,-75684.46,-0.003177336,3.36457E-05,-0.001411649,-0.002720013
953289,2025-11-05,ZTES,121,68.42,11,AXALIAB,10000000,782379.273,EFA.P,"24,015 ",-5198.63,-111612.35,758961.41,23513.94,-827.95,-61497.23,0.002341787,5.00986E-05,-0.000437068,-0.005011512
956417,2024-11-20,ZTES,96,67.79,7.8,AXALIAB,10000000,399951.1559,EFA.P,"32,092 ",-1978.92,-98017.97,389152.96,31012.34,-4186.30,-111919.72,0.001079819,0.000108006,0.000220738,0.001390174
956418,2025-11-19,ZTES,122,67.79,11,AXALIAB,10000000,854059.1039,EFA.P,"43,532 ",-4304.45,-104810.52,865537.35,42811.94,-7185.40,-125235.02,-0.001147825,7.20007E-05,0.000288095,0.00204245
961166,2024-12-04,ZTES,97,68.07,8.5,AXALIAB,10000000,674546.9584,EFA.P,"44,207 ",-5296.05,-110497.53,666515.37,43946.83,-4875.41,-98001.81,0.000803159,2.59754E-05,-4.20644E-05,-0.001249573
961167,2025-12-03,ZTES,123,68.07,10,AXALIAB,10000000,902793.5495,EFA.P,"50,731 ",-4773.19,-144482.01,871033.15,51396.90,-5278.55,-86822.87,0.00317604,-6.66288E-05,5.05355E-05,-0.005765914
965152,2024-12-18,ZTES,98,69.13,8.8,AXALIAB,10000000,579388.5246,EFA.P,"47,990 ",-4667.66,-93016.02,602471.21,49535.29,-4003.19,-94822.23,-0.002308268,-0.000154527,-6.64475E-05,0.000180621
965155,2025-12-17,ZTES,124,69.13,10,AXALIAB,10000000,764860.8607,EFA.P,"50,483 ",-141946.04,-130996.74,768937.72,55487.45,-11864.06,-98600.97,-0.000407686,-0.000500403,-0.013008199,-0.003239577
967374,2024-12-31,ZTES,99,70.14,8.3,AXALIAB,10000000,570435.2806,EFA.P,"56,910 ",-3927.89,-93467.10,584872.92,57605.29,-3315.57,-94711.35,-0.001443764,-6.95218E-05,-6.12315E-05,0.000124425
967377,2026-01-07,ZTES,126,70.14,10,AXALIAB,10000000,797909.3657,EFA.P,"65,681 ",-4298.66,-96868.12,793567.21,65376.21,1478.81,-103766.78,0.000434215,3.04432E-05,-0.000577747,0.000689866
970468,2025-01-15,ZTES,100,70.17,7.9,AXALIAB,10000000,554109.8157,EFA.P,"57,451 ",-4431.28,-97794.90,555159.17,57679.90,-6147.62,-97617.18,-0.000104936,-2.29247E-05,0.000171634,-1.7772E-05
970471,2026-01-21,ZTES,127,70.17,10,AXALIAB,10000000,796202.1846,EFA.P,"68,044 ",2937.16,-96130.84,794066.50,69743.34,34244.33,-85504.45,0.000213569,-0.000169978,-0.003130716,-0.001062638
975413,2025-02-05,ZTES,102,69.62,7.7,AXALIAB,10000000,469835.7411,EFA.P,"50,049 ",-3241.74,-103697.56,463437.72,49750.89,-3151.95,-99478.67,0.000639803,2.97692E-05,-8.97885E-06,-0.000421889
975416,2026-02-04,ZTES,128,69.62,10,AXALIAB,10000000,754885.2787,EFA.P,"59,723 ",-4416.45,-84209.80,775128.66,60750.86,-4784.25,-94819.00,-0.002024338,-0.000102753,3.67797E-05,0.001060919
980585,2025-02-19,ZTES,103,68.58,7.7,AXALIAB,10000000,447934.8834,EFA.P,"56,615 ",-3677.91,-96318.03,450699.06,56790.28,-3471.16,-96994.37,-0.000276417,-1.75113E-05,-2.0675E-05,6.76338E-05
980588,2026-02-18,ZTES,129,68.58,10,AXALIAB,10000000,940905.8042,EFA.P,"69,409 ",13805.66,-97499.80,939427.88,68471.40,14102.83,-87749.00,0.000147792,9.37375E-05,-2.97168E-05,-0.000975079
989800,2025-03-05,ZTES,104,62.69,8.7,AXALIAB,10000000,752596.5732,EFA.P,"56,268 ",-3053.83,-102974.60,745455.85,57936.28,-4173.05,-93043.38,0.000714072,-0.000166872,0.000111922,-0.000993122
989810,2026-03-04,ZTES,130,62.69,10,AXALIAB,10000000,1024137.558,EFA.P,"62,302 ",5050.86,-105660.25,1035793.46,62752.02,-20294.19,-74887.60,-0.00116559,-4.50145E-05,0.002534505,-0.003077265
1005514,2025-03-19,ZTES,105,47.64,20,AXALIAB,10000000,2486074.856,EFA.P,(10),-137.05,-46785.27,2425832.49,-5.64,-745.37,5425.75,0.006024237,-4.23884E-07,6.08317E-05,-0.005221102
1005517,2026-03-18,ZTES,131,47.64,10,AXALIAB,10000000,916432.3544,EFA.P,"(1,114)",7177.31,-83888.17,928447.53,-160.54,6627.79,-59742.58,-0.001201517,-9.53194E-05,5.49515E-05,-0.002414559
1013760,2025-04-02,ZTES,106,52.09,10.5,AXALIAB,10000000,965683.1865,EFA.P,(1),-69.70,-81245.17,925878.23,-273.26,-2379.96,-80177.85,0.003980496,2.72556E-05,0.000231026,-0.000106732
1013763,2026-04-01,ZTES,132,52.09,11,AXALIAB,10000000,1127425.357,EFA.P,273 ,2721.71,-100335.47,1103364.16,651.35,2857.09,-89833.71,0.00240612,-3.77857E-05,-1.35385E-05,-0.001050176
1020936,2025-04-16,ZTES,107,54.3,10.6,AXALIAB,10000000,1098803.509,EFA.P,277 ,-1132.17,-84884.78,1055167.94,370.90,1650.82,-73706.40,0.004363557,-9.3628E-06,-0.000278299,-0.001117838
1020943,2026-04-15,ZTES,133,54.3,11,AXALIAB,10000000,1241508.708,EFA.P,(545),1390.26,-85855.21,1253816.75,514.83,25.72,-86565.26,-0.001230804,-0.000105956,0.000136454,7.10055E-05
1028834,2025-04-30,ZTES,108,55.89,10.7,AXALIAB,10000000,1016509.514,EFA.P,"2,599 ",1471.41,-65052.03,1144206.29,2240.05,-5694.37,-201830.71,-0.012769678,3.59295E-05,0.000716578,0.013677868
1028835,2026-05-06,ZTES,134,55.89,11,AXALIAB,10000000,1182078.823,EFA.P,"2,142 ",-4269.62,-87017.94,1182577.78,2464.06,12257.48,-103570.83,-4.98958E-05,-3.22107E-05,-0.00165271,0.001655289
1035069,2026-05-20,ZTES,135,57.11,11,AXALIAB,10000000,1142390.171,EFA.P,"4,450 ",793.86,-83826.86,1167268.64,5079.74,12586.69,-94093.06,-0.002487847,-6.30061E-05,-0.001179282,0.00102662
1035776,2025-05-14,ZTES,109,57.11,10.3,AXALIAB,10000000,932539.3675,EFA.P,"3,769 ",848.67,-45057.03,952628.47,4109.50,-720.54,-75896.07,-0.00200891,-3.40568E-05,0.000156922,0.003083904
1041141,2025-06-04,ZTES,110,62.74,9.4,AXALIAB,10000000,704939.9713,EFA.P,"10,621 ",-2050.62,-77722.85,721239.20,11109.31,-1505.47,-91572.21,-0.001629923,-4.88447E-05,-5.45149E-05,0.001384935
1041144,2026-06-03,ZTES,136,62.74,11,AXALIAB,10000000,1047819.418,EFA.P,"12,548 ",-2348.51,-87936.74,1099400.38,13591.42,-1268.07,-83035.45,-0.005158096,-0.000104346,-0.000108043,-0.000490129
1047318,2025-06-18,ZTES,111,61.34,10.1,AXALIAB,10000000,853301.3102,EFA.P,"9,650 ",-3482.26,-95475.03,881801.12,11427.06,809.46,-92076.90,-0.002849981,-0.000177682,-0.000429172,-0.000339813
1047323,2026-06-17,ZTES,137,61.34,11,AXALIAB,10000000,1068954.841,EFA.P,"12,566 ",12148.16,-98737.24,1127831.57,12339.81,3732.24,-87331.63,-0.005887673,2.26458E-05,0.000841592,-0.001140561
